Fecha,Cierre,Apertura,Máximo,Mínimo,% var.
21.05.2024,90.72,90.72,90.72,88.12,0.70%
20.05.2024,90.09,90.09,90.09,88.11,0.01%
17.05.2024,90.08,90.08,90.09,90.08,1.05%
16.05.2024,89.14,89.14,90.08,89.14,35.37%
15.05.2024,65.85,65.85,89.14,65.85,-29.99%
14.05.2024,94.06,94.06,94.06,94.06,0.01%
13.05.2024,94.05,94.05,94.06,94.05,1.05%
10.05.2024,93.07,93.07,94.05,93.07,1.09%
09.05.2024,92.07,92.07,93.07,92.07,1.08%
08.05.2024,91.09,91.09,92.07,91.09,0.00%
07.05.2024,91.09,91.09,91.09,91.09,-2.15%
06.05.2024,93.09,93.09,93.09,91.09,0.00%
03.05.2024,93.09,96.05,96.05,93.09,-3.08%
02.05.2024,96.05,99.01,99.01,96.05,-2.99%
01.05.2024,99.01,99,99.01,99,4.17%
30.04.2024,95.05,95.05,99,95.05,0.00%
29.04.2024,95.05,97.03,97.03,95.05,-3.02%
26.04.2024,98.01,98.01,98.01,97.03,3.13%
25.04.2024,95.04,95.04,98.01,95.04,-0.01%
24.04.2024,95.05,95.05,95.05,95.04,-3.03%
23.04.2024,98.02,98.02,98.02,95.05,-2.93%
22.04.2024,100.98,100.98,100.98,98.02,-0.98%
19.04.2024,101.98,101.98,101.98,100.98,0.99%
18.04.2024,100.98,100.98,101.98,100.98,-1.93%
17.04.2024,102.97,102.97,102.97,100.98,-1.89%
16.04.2024,104.95,104.95,104.95,102.97,2.92%
15.04.2024,101.97,101.97,104.95,101.97,5.09%
12.04.2024,97.03,97.03,101.97,97.03,2.12%
11.04.2024,95.02,95.02,97.03,95.02,4.30%
10.04.2024,91.1,91.1,95.02,91.1,-1.05%
09.04.2024,92.07,92.07,92.07,91.1,-3.13%
08.04.2024,95.04,95.04,95.04,92.07,-1.04%
05.04.2024,96.04,96.04,96.04,95.04,2.11%
04.04.2024,94.06,94.06,96.04,94.06,-2.06%
03.04.2024,96.04,96.04,96.04,94.06,1.05%
02.04.2024,95.04,95.04,96.04,95.04,3.21%
01.04.2024,92.08,92.08,95.04,92.08,0.01%
29.03.2024,92.07,92.07,92.08,92.07,-1.07%
28.03.2024,93.07,93.07,93.07,92.07,1.08%
27.03.2024,92.08,92.08,93.07,92.08,0.01%
26.03.2024,92.07,92.07,92.08,92.07,-1.09%
25.03.2024,93.08,93.08,93.08,92.07,4.46%
22.03.2024,89.11,89.11,93.08,89.11,-3.24%
21.03.2024,92.09,92.09,92.09,89.11,9.44%
20.03.2024,84.15,84.15,92.09,84.15,-1.14%
19.03.2024,85.12,85.12,85.12,84.15,0.01%
18.03.2024,85.11,85.11,85.12,85.11,2.41%
15.03.2024,83.11,83.11,85.11,83.11,4.99%
14.03.2024,79.16,79.16,83.11,79.16,-2.44%
13.03.2024,81.14,81.14,81.14,79.16,-4.68%
12.03.2024,85.12,85.12,85.12,81.14,-1.17%
11.03.2024,86.13,86.13,86.13,85.12,1.15%
08.03.2024,85.15,85.15,86.13,85.15,-1.13%
07.03.2024,86.12,86.12,86.12,85.15,1.13%
06.03.2024,85.16,85.16,86.12,85.16,2.43%
05.03.2024,83.14,83.14,85.16,83.14,-0.06%
04.03.2024,83.19,83.19,83.19,83.14,-1.15%
01.03.2024,84.16,84.16,84.16,83.19,0.00%
29.02.2024,84.16,87.13,87.13,84.16,-3.41%
28.02.2024,87.13,87.11,87.13,87.11,0.02%
27.02.2024,87.11,84.14,87.11,84.14,6.00%
26.02.2024,82.18,82.18,84.14,82.18,-3.47%
23.02.2024,85.13,85.13,85.13,82.18,0.00%
22.02.2024,85.13,91.08,91.08,85.13,-6.53%
21.02.2024,91.08,92.08,92.08,91.08,-1.09%
20.02.2024,92.08,88.12,92.08,88.12,4.52%
19.02.2024,88.1,88.1,88.12,88.1,-1.13%
16.02.2024,89.11,89.11,89.11,88.1,-2.18%
15.02.2024,91.1,91.1,91.1,89.11,0.00%
14.02.2024,91.1,92.04,92.04,91.1,1.11%
13.02.2024,90.1,90.1,92.04,90.1,1.12%
12.02.2024,89.1,89.1,90.1,89.1,0.00%
09.02.2024,89.1,89.1,89.1,89.1,2.27%
08.02.2024,87.12,87.12,89.1,87.12,-1.16%
07.02.2024,88.14,88.14,88.14,87.12,-2.15%
06.02.2024,90.08,90.08,90.08,88.14,3.46%
05.02.2024,87.07,87.07,90.08,87.07,-1.21%
02.02.2024,88.14,88.14,88.14,87.07,-2.21%
01.02.2024,90.13,90.13,90.13,88.14,3.45%
31.01.2024,87.12,87.12,90.13,87.12,-1.16%
30.01.2024,88.14,88.14,88.14,87.12,-2.16%
29.01.2024,90.09,90.09,90.09,88.14,-2.17%
26.01.2024,92.09,92.09,92.09,90.09,-2.08%
25.01.2024,94.05,94.05,94.05,92.09,-1.05%
24.01.2024,95.05,95.05,95.05,94.05,2.13%
23.01.2024,93.07,93.07,95.05,93.07,0.01%
22.01.2024,93.06,93.06,93.07,93.06,-1.06%
19.01.2024,94.06,94.06,94.06,93.06,0.02%
18.01.2024,94.04,94.04,94.06,94.04,3.26%
17.01.2024,91.07,91.07,94.04,91.07,3.35%
16.01.2024,88.12,88.12,91.07,88.12,-0.02%
15.01.2024,88.14,88.14,88.14,88.12,-2.21%
12.01.2024,90.13,90.13,90.13,88.14,0.02%
11.01.2024,90.11,90.11,90.13,90.11,-4.20%
10.01.2024,94.06,94.06,94.06,90.11,-2.06%
09.01.2024,96.04,96.04,96.04,94.06,-3.00%
08.01.2024,99.01,99.01,99.01,96.04,-1.96%
05.01.2024,100.99,100.99,100.99,99.01,0.99%
04.01.2024,100,100,100.99,100,4.13%
03.01.2024,96.03,96.03,100,96.03,8.96%
02.01.2024,88.13,88.13,96.03,88.13,0.00%
01.01.2024,88.13,88.13,88.13,88.13,-2.18%
29.12.2023,90.09,90.09,90.09,88.13,-0.04%
28.12.2023,90.13,90.13,90.13,90.09,0.03%
27.12.2023,90.1,90.1,90.13,90.1,-0.01%
26.12.2023,90.11,90.11,90.11,90.1,0.00%
25.12.2023,90.11,90.11,90.11,90.11,0.00%
22.12.2023,90.11,91.1,91.1,90.11,-1.10%
21.12.2023,91.11,91.11,91.11,91.1,0.01%
20.12.2023,91.1,91.1,91.11,91.1,1.11%
19.12.2023,90.1,90.1,91.1,90.1,1.12%
18.12.2023,89.1,89.1,90.1,89.1,1.08%
15.12.2023,88.15,88.15,89.1,88.15,-4.32%
14.12.2023,92.13,92.13,92.13,88.15,-4.07%
13.12.2023,96.04,96.04,96.04,92.13,1.04%
12.12.2023,95.05,95.05,96.04,95.05,-2.03%
11.12.2023,97.02,97.02,97.02,95.05,-1.02%
08.12.2023,98.02,98.02,98.02,97.02,-1.00%
07.12.2023,99.01,99.01,99.01,98.02,1.01%
06.12.2023,98.02,98.02,99.01,98.02,1.03%
05.12.2023,97.02,97.02,98.02,97.02,-6.67%
04.12.2023,103.95,103.95,103.95,97.02,5.00%
01.12.2023,99,99,99,96.05,3.07%
30.11.2023,96.05,96.05,99,96.05,-1.02%
29.11.2023,97.04,97.04,97.04,96.05,0.01%
28.11.2023,97.03,97.03,97.04,97.03,-1.01%
27.11.2023,98.02,98.02,98.02,97.03,0.00%
24.11.2023,98.02,98.02,98.02,98.02,0.00%
23.11.2023,98.02,98.02,98.02,98.02,2.05%
22.11.2023,96.05,96.05,98.02,96.05,0.01%
21.11.2023,96.04,96.04,96.05,96.04,-2.02%
20.11.2023,98.02,98.02,98.02,97.03,-1.98%
17.11.2023,100,100,100,98.02,-0.98%
16.11.2023,100.99,100.99,100.99,100,0.01%
15.11.2023,100.98,100.98,100.99,100.98,-5.55%
14.11.2023,106.91,106.91,106.91,100.98,0.93%
13.11.2023,105.92,105.92,106.91,105.92,0.00%
10.11.2023,105.92,108.91,108.91,105.92,-0.93%
09.11.2023,106.91,106.91,108.91,106.91,0.01%
08.11.2023,106.9,106.9,106.91,106.9,-0.94%
07.11.2023,107.91,107.91,107.91,106.9,4.82%
06.11.2023,102.95,102.95,107.91,102.95,-4.58%
03.11.2023,107.89,107.89,119.73,107.89,0.00%
02.11.2023,107.89,115.73,115.73,107.89,-11.35%
01.11.2023,121.71,121.71,121.71,115.73,-1.60%
31.10.2023,123.69,123.69,123.69,121.71,-4.53%
30.10.2023,129.56,129.56,129.56,123.69,0.03%
27.10.2023,129.52,129.52,129.56,129.52,-0.09%
26.10.2023,129.64,129.64,129.64,129.52,1.57%
25.10.2023,127.63,127.63,129.64,127.63,-2.23%
24.10.2023,130.54,130.54,130.54,129.24,-2.90%
23.10.2023,134.44,134.44,134.44,130.54,-0.44%
20.10.2023,135.04,132.53,135.04,132.53,4.99%
19.10.2023,128.62,128.62,132.53,128.62,0.00%
18.10.2023,128.62,128.62,128.62,128.62,3.98%
17.10.2023,123.7,123.7,130.15,123.7,-2.29%
16.10.2023,126.6,123.7,123.7,123.7,2.34%
13.10.2023,123.71,123.71,126.6,123.71,2.49%
12.10.2023,120.7,120.7,122.73,120.7,-2.34%
11.10.2023,123.59,123.59,123.59,120.7,-5.26%
10.10.2023,130.45,130.45,130.45,123.59,-0.12%
09.10.2023,130.61,130.61,130.61,130.45,-2.87%
06.10.2023,134.47,134.47,134.47,130.61,0.03%
05.10.2023,134.43,134.43,134.47,134.43,-2.94%
04.10.2023,138.5,138.5,138.5,134.43,8.55%
03.10.2023,127.59,130.66,130.66,127.59,-0.79%
02.10.2023,128.61,128.61,130.66,128.61,0.00%
29.09.2023,128.61,127.59,128.61,127.59,-0.80%
28.09.2023,129.65,129.65,129.65,127.59,2.38%
27.09.2023,126.64,126.64,129.65,126.64,3.19%
26.09.2023,122.72,122.72,126.64,122.72,0.03%
25.09.2023,122.68,122.68,122.72,122.68,-1.61%
22.09.2023,124.69,124.69,124.69,122.68,2.42%
21.09.2023,121.74,121.74,124.69,121.74,14.91%
20.09.2023,105.94,105.94,116.75,105.94,-0.92%
19.09.2023,106.92,106.92,106.92,106.92,0.93%
18.09.2023,105.93,105.93,106.92,105.93,1.90%
15.09.2023,103.95,103.95,105.93,103.95,-1.87%
14.09.2023,105.93,105.93,105.93,103.95,-1.83%
13.09.2023,107.91,107.91,107.91,107.91,4.81%
12.09.2023,102.96,102.96,107.91,102.96,1.96%
11.09.2023,100.98,100.98,102.96,100.98,-1.92%
08.09.2023,102.96,102.96,102.96,100.98,-0.01%
07.09.2023,102.97,102.97,102.97,102.96,1.96%
06.09.2023,100.99,100.99,102.97,100.99,3.03%
05.09.2023,98.02,98.02,100.99,98.02,0.00%
04.09.2023,98.02,98.02,98.02,98.02,-1.98%
01.09.2023,100,100,100,98.02,2.02%
31.08.2023,98.02,98.02,100,98.02,1.01%
30.08.2023,97.04,97.04,98.02,97.04,-1.99%
29.08.2023,99.01,99.01,99.01,97.04,-5.65%
28.08.2023,104.94,104.94,104.94,99.01,-2.75%
25.08.2023,107.91,107.91,107.91,104.94,1.89%
24.08.2023,105.91,105.91,107.91,105.91,-3.62%
23.08.2023,109.89,109.89,109.89,105.91,-1.78%
22.08.2023,111.88,111.88,111.88,109.89,-0.85%
21.08.2023,112.84,112.84,112.84,111.88,0.00%
18.08.2023,112.84,112.85,112.85,112.84,2.68%
17.08.2023,109.89,109.89,112.85,109.89,0.01%
16.08.2023,109.88,109.88,109.89,109.88,4.71%
15.08.2023,104.94,104.94,109.88,104.94,1.92%
14.08.2023,102.96,102.96,104.94,102.96,0.00%
11.08.2023,102.96,102.96,102.96,102.96,-0.95%
10.08.2023,103.95,103.95,103.95,102.97,0.01%
09.08.2023,103.94,103.94,103.95,103.94,-0.01%
08.08.2023,103.95,103.95,103.95,103.94,-0.92%
07.08.2023,104.92,104.92,104.92,103.95,-2.77%
04.08.2023,107.91,107.91,107.91,104.92,0.01%
03.08.2023,107.9,107.9,107.91,107.9,4.80%
02.08.2023,102.96,102.96,107.9,102.96,2.96%
01.08.2023,100,100,102.96,100,1.00%
31.07.2023,99.01,99.01,99.87,99.01,-4.76%
28.07.2023,103.96,103.96,103.96,101.14,1.95%
27.07.2023,101.97,101.97,103.35,101.97,-2.83%
26.07.2023,104.94,104.94,104.94,102.26,5.99%
25.07.2023,99.01,99.01,102.33,99.01,-1.95%
24.07.2023,100.98,100.98,100.98,100.07,-1.52%
21.07.2023,102.54,103.96,103.96,102.54,0.56%
20.07.2023,101.97,101.97,103.1,101.97,4.03%
19.07.2023,98.02,98.02,100.5,98.02,-1.00%
18.07.2023,99.01,99.01,99.01,98.79,-0.99%
17.07.2023,100,100,100,98.8,2.01%
14.07.2023,98.03,98.03,99.04,98.03,-2.92%
13.07.2023,100.98,100.98,100.98,99.25,-4.66%
12.07.2023,105.92,105.92,105.92,103.22,-0.91%
11.07.2023,106.89,106.89,106.89,106.32,0.45%
10.07.2023,106.41,106.41,106.68,106.41,-0.02%
07.07.2023,106.43,106.43,106.43,106.06,3.86%
06.07.2023,102.47,102.47,104.44,102.47,0.98%
05.07.2023,101.48,101.48,101.98,101.48,0.00%
04.07.2023,101.48,101.48,102.22,101.48,0.00%
03.07.2023,101.48,101.48,102.22,101.48,-3.31%
30.06.2023,104.95,104.95,104.95,102.79,0.50%
29.06.2023,104.43,104.43,104.43,104.41,0.94%
28.06.2023,103.46,103.46,104.43,103.46,-1.86%
27.06.2023,105.42,105.42,105.42,104.32,0.00%
26.06.2023,105.42,105.42,105.53,105.42,1.41%
23.06.2023,103.95,103.95,104.98,103.95,-1.86%
22.06.2023,105.92,105.92,105.92,104.91,-0.92%
21.06.2023,106.9,106.9,106.9,106.74,-0.01%
20.06.2023,106.91,106.91,106.91,106.85,-0.01%
19.06.2023,106.92,106.92,106.92,106.66,0.95%
16.06.2023,105.91,105.91,106.67,105.91,0.93%
15.06.2023,104.93,104.93,104.96,104.93,0.94%
14.06.2023,103.95,103.95,104.18,103.95,-1.85%
13.06.2023,105.91,105.91,105.91,105.03,-0.02%
12.06.2023,105.93,105.93,106.2,105.93,-1.81%
09.06.2023,107.88,107.88,107.88,107.4,-0.02%
08.06.2023,107.9,107.9,108.39,107.9,0.94%
07.06.2023,106.9,106.9,107.62,106.9,0.00%
06.06.2023,106.9,106.9,106.93,106.9,-0.03%
05.06.2023,106.93,106.93,107.3,106.93,-3.52%
02.06.2023,110.83,110.83,110.83,109.61,-2.60%
01.06.2023,113.79,113.79,113.79,112.87,0.02%
31.05.2023,113.77,113.77,113.8,113.77,-0.04%
30.05.2023,113.81,113.81,114.15,113.81,-0.02%
29.05.2023,113.83,113.83,114.31,113.83,-2.57%
26.05.2023,116.83,116.83,116.83,114.32,-1.63%
25.05.2023,118.76,118.76,118.76,116.82,0.85%
24.05.2023,117.76,117.76,118.84,117.76,-0.84%
23.05.2023,118.76,118.76,118.76,117.87,0.83%
22.05.2023,117.78,117.78,118.63,117.78,-0.84%
19.05.2023,118.77,118.77,118.77,117.28,-8.00%
18.05.2023,129.1,129.1,129.1,123.14,7.00%
17.05.2023,120.65,120.66,122.86,120.66,-0.03%
16.05.2023,120.69,120.69,122.84,120.69,-0.03%
15.05.2023,120.73,120.73,122.83,120.73,-0.03%
12.05.2023,120.76,122.81,122.81,120.76,-0.03%
11.05.2023,120.8,120.8,122.81,120.8,-1.61%
10.05.2023,122.78,120.78,122.78,120.78,0.01%
09.05.2023,122.77,120.75,122.77,120.75,2.49%
08.05.2023,119.79,119.79,120.5,119.79,-0.13%
05.05.2023,119.95,123.65,123.65,119.95,-2.00%
04.05.2023,122.4,117.7,122.4,117.7,5.78%
03.05.2023,115.71,115.71,117.56,115.71,4.36%
02.05.2023,110.88,110.88,115.84,110.88,-1.71%
01.05.2023,112.81,112.81,112.81,110.91,-4.98%
28.04.2023,118.72,118.72,118.72,112.68,-0.86%
27.04.2023,119.75,119.75,119.75,116.48,0.11%
26.04.2023,119.62,119.62,119.73,119.62,0.77%
25.04.2023,118.71,118.71,119.73,118.71,-0.03%
24.04.2023,118.75,118.75,118.75,118.72,-0.20%
21.04.2023,118.99,119.67,119.67,118.99,1.90%
20.04.2023,116.77,116.77,119.39,116.77,0.01%
19.04.2023,116.76,116.76,116.98,116.76,1.68%
18.04.2023,114.83,114.83,116.97,114.83,-0.32%
17.04.2023,115.2,113.84,115.2,113.84,1.00%
14.04.2023,114.06,112.82,114.06,112.82,-3.96%
13.04.2023,118.76,118.76,118.76,113.15,0.02%
12.04.2023,118.74,118.74,118.74,115.88,-3.99%
11.04.2023,123.68,123.68,123.68,119.39,-0.05%
10.04.2023,123.74,123.74,124.27,123.74,0.06%
07.04.2023,123.66,123.66,123.9,123.66,0.03%
06.04.2023,123.62,123.62,123.62,123.53,3.32%
05.04.2023,119.64,119.64,123.37,119.64,2.50%
04.04.2023,116.73,116.73,119.55,116.73,-0.83%
03.04.2023,117.71,117.71,117.71,116.74,-4.04%
31.03.2023,122.67,122.67,122.67,118.76,-1.61%
30.03.2023,124.68,124.68,124.68,123.57,-5.96%
29.03.2023,132.58,132.58,132.58,125.9,-0.06%
28.03.2023,132.66,132.66,132.66,132.12,-4.16%
27.03.2023,138.42,138.42,138.42,132.57,-1.32%
24.03.2023,140.27,140.27,140.27,138.25,0.76%
23.03.2023,139.22,139.22,139.44,139.22,1.32%
22.03.2023,137.4,138.65,138.65,137.4,-0.56%
21.03.2023,138.18,146.44,146.44,138.18,-5.72%
20.03.2023,146.57,155.08,155.08,146.57,6.13%
17.03.2023,138.1,131.8,138.1,131.8,4.56%
16.03.2023,132.08,137.35,137.35,132.08,-3.71%
15.03.2023,137.17,125.57,137.17,125.57,17.52%
14.03.2023,116.72,116.72,125.81,116.72,0.03%
13.03.2023,116.69,116.69,127.71,116.69,0.39%
10.03.2023,116.24,113.79,116.24,113.79,3.76%
09.03.2023,112.03,109.89,112.03,109.89,1.69%
08.03.2023,110.17,108.91,110.17,108.91,0.93%
07.03.2023,109.16,103.95,109.16,103.95,4.86%
06.03.2023,104.1,106.91,106.91,104.1,-3.04%
03.03.2023,107.36,112.85,112.85,107.36,-5.88%
02.03.2023,114.07,114.86,114.86,114.07,-0.68%
01.03.2023,114.85,116.81,116.81,114.85,-1.20%
28.02.2023,116.25,115.81,116.25,115.81,0.15%
27.02.2023,116.08,116.86,116.86,116.08,-0.79%
24.02.2023,117.01,114.82,117.01,114.82,1.87%
23.02.2023,114.86,119.77,119.77,114.86,-3.60%
22.02.2023,119.15,122.81,122.81,119.15,-3.04%
21.02.2023,122.89,118.81,122.89,118.81,3.72%
20.02.2023,118.48,118.77,118.77,118.48,0.02%
17.02.2023,118.46,114.83,118.46,114.83,3.54%
16.02.2023,114.41,113.84,114.41,113.84,0.54%
15.02.2023,113.79,114.87,114.87,113.79,-1.23%
14.02.2023,115.21,117.8,117.8,115.21,-2.72%
13.02.2023,118.43,119.8,119.8,118.43,-1.07%
10.02.2023,119.71,118.81,119.71,118.81,1.18%
09.02.2023,118.31,115.81,118.31,115.81,2.09%
08.02.2023,115.89,109.89,115.89,109.89,5.10%
07.02.2023,110.27,112.9,112.9,110.27,-2.10%
06.02.2023,112.64,108.94,112.64,108.94,3.33%
03.02.2023,109.01,107.91,109.01,107.91,1.45%
02.02.2023,107.45,112.82,112.82,107.45,-6.78%
01.02.2023,115.26,117.77,117.77,115.26,-2.92%
31.01.2023,118.73,118.8,118.8,118.73,-0.31%
30.01.2023,119.1,115.82,119.1,115.82,2.13%
27.01.2023,116.62,118.8,118.8,116.62,-2.44%
26.01.2023,119.54,121.73,121.73,119.54,-2.19%
25.01.2023,122.22,119.75,122.22,119.75,1.30%
24.01.2023,120.65,120.78,120.78,120.65,-0.22%
23.01.2023,120.92,122.77,122.77,120.92,-1.74%
20.01.2023,123.06,124.73,124.73,123.06,-1.32%
19.01.2023,124.71,122.66,124.71,122.66,1.54%
18.01.2023,122.82,125.7,125.7,122.82,-2.59%
17.01.2023,126.09,125.7,126.09,125.7,0.02%
16.01.2023,126.06,125.74,126.06,125.74,-0.01%
13.01.2023,126.07,126.63,126.63,126.07,-0.70%
12.01.2023,126.96,128.63,128.63,126.96,-1.28%
11.01.2023,128.6,130.67,130.67,128.6,-1.74%
10.01.2023,130.88,129.62,130.88,129.62,1.36%
09.01.2023,129.12,131.47,131.47,129.12,-2.75%
06.01.2023,132.77,137.62,137.62,132.77,-3.26%
05.01.2023,137.24,134.56,137.24,134.56,1.98%
04.01.2023,134.58,133.54,134.58,133.54,0.50%
03.01.2023,133.91,129.64,133.91,129.64,2.92%
02.01.2023,130.11,129.69,130.11,129.69,-0.02%
30.12.2022,130.13,129.65,130.13,129.65,0.05%
29.12.2022,130.06,130.66,130.66,130.06,-0.45%
28.12.2022,130.65,130.68,130.68,130.65,-0.67%
27.12.2022,131.53,132.61,132.61,131.53,-0.56%
26.12.2022,132.27,132.66,132.66,132.27,-0.02%
23.12.2022,132.3,131.67,132.3,131.67,0.38%
22.12.2022,131.8,130.63,131.8,130.63,0.60%
21.12.2022,131.02,133.66,133.66,131.02,-2.13%
20.12.2022,133.87,133.67,133.87,133.67,0.18%
19.12.2022,133.63,132.62,133.63,132.62,1.08%
16.12.2022,132.2,126.7,132.2,126.7,4.71%
15.12.2022,126.25,121.73,126.25,121.73,3.62%
14.12.2022,121.84,121.68,121.84,121.68,0.16%
13.12.2022,121.64,129.67,129.67,121.64,-6.24%
12.12.2022,129.74,129.69,129.74,129.69,0.29%
09.12.2022,129.36,132.68,132.68,129.36,-2.16%
08.12.2022,132.22,134.52,134.52,132.22,-3.10%
07.12.2022,136.45,137.52,137.52,136.45,-0.32%
06.12.2022,136.89,133.72,136.89,133.72,5.14%
05.12.2022,130.2,125.69,130.2,125.69,4.12%
02.12.2022,125.05,123.65,125.05,123.65,0.12%
01.12.2022,124.9,129.35,129.35,124.9,-1.08%
30.11.2022,126.27,129.65,129.65,126.27,-3.00%
29.11.2022,130.18,130.6,130.6,130.18,-0.29%
28.11.2022,130.56,126.66,130.56,126.66,2.92%
25.11.2022,126.85,128.61,128.61,126.85,-1.22%
24.11.2022,128.42,128.62,128.62,128.42,-0.01%
23.11.2022,128.43,136.76,136.76,128.43,-3.54%
22.11.2022,133.14,136.56,136.56,133.14,-3.42%
21.11.2022,137.85,140.58,140.58,137.85,-1.06%
18.11.2022,139.32,138.62,139.32,138.62,0.59%
17.11.2022,138.5,137.5,138.5,137.5,0.82%
16.11.2022,137.37,134.85,137.37,134.85,4.80%
15.11.2022,131.08,134.6,134.6,131.08,-2.15%
14.11.2022,133.96,136.56,136.56,133.96,-1.57%
11.11.2022,136.1,136.28,136.28,136.1,0.10%
10.11.2022,135.96,155.14,155.14,135.96,-10.59%
09.11.2022,152.06,158.41,158.41,152.06,4.69%
08.11.2022,145.25,158.13,158.13,145.25,-2.80%
07.11.2022,149.43,158.13,158.13,149.43,-5.38%
04.11.2022,157.93,163.25,163.25,157.93,-3.65%
03.11.2022,163.92,162.23,163.92,162.23,2.36%
02.11.2022,160.14,161.82,161.82,160.14,1.01%
01.11.2022,158.54,161.22,161.22,158.54,-1.94%
31.10.2022,161.68,158.33,161.68,158.33,1.56%
28.10.2022,159.2,161.91,161.91,159.2,-1.28%
27.10.2022,161.27,165.9,165.9,161.27,-2.92%
26.10.2022,166.12,167.83,167.83,166.12,-1.28%
25.10.2022,168.27,176.83,176.83,168.27,-5.06%
24.10.2022,177.24,185.38,185.38,177.24,-4.55%
21.10.2022,185.69,189.83,189.83,185.69,-2.09%
20.10.2022,189.65,188.94,189.65,188.94,0.05%
19.10.2022,189.55,184.63,189.55,184.63,1.83%
18.10.2022,186.14,193.45,193.45,186.14,-3.91%
17.10.2022,193.71,198.57,198.57,193.71,-2.80%
14.10.2022,199.3,190.93,199.3,190.93,5.99%
13.10.2022,188.04,187.6,188.04,187.6,0.34%
12.10.2022,187.4,184.77,187.4,184.77,1.60%
11.10.2022,184.45,180.92,184.45,180.92,1.93%
10.10.2022,180.96,180.96,180.96,180.96,0.00%
07.10.2022,180.96,173.06,180.96,173.06,4.82%
06.10.2022,172.64,173.07,173.07,172.64,-0.02%
05.10.2022,172.67,168.85,172.67,168.85,2.01%
04.10.2022,169.27,180.41,180.41,169.27,-6.26%
03.10.2022,180.57,195.64,195.64,180.57,-7.52%
30.09.2022,195.25,195.62,195.62,195.25,-0.10%
29.09.2022,195.45,188.07,195.45,188.07,2.12%
28.09.2022,191.39,207.13,207.13,191.39,-7.30%
27.09.2022,206.46,197.86,206.46,197.86,7.60%
26.09.2022,191.87,188.8,191.87,188.8,2.67%
23.09.2022,186.88,176.15,186.88,176.15,5.81%
22.09.2022,176.62,172.05,176.62,172.05,2.95%
21.09.2022,171.56,172.06,172.06,171.56,0.26%
20.09.2022,171.11,153.49,171.11,153.49,10.48%
19.09.2022,154.88,153.48,154.88,153.48,-0.88%
16.09.2022,156.25,153.48,156.25,153.48,2.43%
15.09.2022,152.55,149.5,152.55,149.5,1.90%
14.09.2022,149.71,137.61,149.71,137.61,-1.32%
13.09.2022,151.72,160.38,160.38,151.72,10.24%
12.09.2022,137.63,137.61,137.63,137.61,0.03%
09.09.2022,137.58,160.78,160.78,137.58,-12.08%
08.09.2022,156.48,160.38,160.38,156.48,0.00%
07.09.2022,156.48,161.38,161.38,156.48,0.04%
06.09.2022,156.42,160.78,160.78,156.42,0.03%
05.09.2022,156.37,160.38,160.38,156.37,0.02%
02.09.2022,156.34,160.38,160.38,156.34,-3.09%
01.09.2022,161.32,163.32,163.32,161.32,-0.88%
31.08.2022,162.76,161.33,162.76,161.33,2.11%
30.08.2022,159.4,153.44,159.4,153.44,3.30%
29.08.2022,154.31,152.41,154.31,152.41,2.78%
26.08.2022,150.13,145.43,150.13,145.43,3.39%
25.08.2022,145.21,144.52,145.21,144.52,-0.13%
24.08.2022,145.4,148.43,148.43,145.4,-2.26%
23.08.2022,148.76,158.44,158.44,148.76,-6.83%
22.08.2022,159.67,153.42,159.67,153.42,4.03%
19.08.2022,153.48,144.43,153.48,144.43,5.99%
18.08.2022,144.81,144.56,144.81,144.56,-0.28%
17.08.2022,145.22,141.55,145.22,141.55,3.50%
16.08.2022,140.31,137.49,140.31,137.49,2.00%
15.08.2022,137.56,133.59,137.56,133.59,2.01%
12.08.2022,134.85,140.55,140.55,134.85,-3.56%
11.08.2022,139.83,139.48,139.83,139.48,0.20%
10.08.2022,139.55,155.38,155.38,139.55,-9.62%
09.08.2022,154.41,151.29,154.41,151.29,2.37%
08.08.2022,150.84,156.58,156.58,150.84,-3.95%
05.08.2022,157.05,156.24,157.05,156.24,0.55%
04.08.2022,156.19,159.23,159.23,156.19,-2.15%
03.08.2022,159.62,163.48,163.48,159.62,-2.00%
02.08.2022,162.87,158.23,162.87,158.23,2.94%
01.08.2022,158.22,155.29,158.22,155.29,1.49%
29.07.2022,155.9,160.98,160.98,155.9,-3.64%
28.07.2022,161.79,166.01,166.01,161.79,-3.41%
27.07.2022,167.51,176.02,176.02,167.51,-4.85%
26.07.2022,176.04,166.16,176.04,166.16,5.80%
25.07.2022,166.39,165.85,166.39,165.85,0.54%
22.07.2022,165.5,163.86,165.5,163.86,0.90%
21.07.2022,164.03,164.14,164.14,164.03,0.55%
20.07.2022,163.14,172.17,172.17,163.14,-5.37%
19.07.2022,172.39,184.93,184.93,172.39,-6.55%
18.07.2022,184.48,188.71,188.71,184.48,-2.52%
15.07.2022,189.24,201.7,201.7,189.24,-6.12%
14.07.2022,201.58,194.89,201.58,194.89,3.06%
13.07.2022,195.6,190.72,195.6,190.72,3.90%
12.07.2022,188.25,179.86,188.25,179.86,4.49%
11.07.2022,180.16,174.24,180.16,174.24,3.26%
08.07.2022,174.47,175.18,175.18,174.47,-0.52%
07.07.2022,175.38,182.27,182.27,175.38,-3.75%
06.07.2022,182.22,180.84,182.22,180.84,0.66%
05.07.2022,181.02,173.32,181.02,173.32,3.19%
04.07.2022,175.43,175.32,175.43,175.25,0.10%
